,-30.0,-29.0,-28.0,-27.0,-26.0,-25.0,-24.0,-23.0,-22.0,-21.0,-20.0,-19.0,-18.0,-17.0,-16.0,-15.0,-14.0,-13.0,-12.0,-11.0,-10.0,-9.0,-8.0,-7.0,-6.0,-5.0,-4.0,-3.0,-2.0,-1.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0,11.0,12.0,13.0,14.0,15.0,16.0,17.0,18.0,19.0,20.0,21.0,22.0,23.0,24.0,25.0,26.0,27.0,28.0,29.0
100.0,8.75366635918e-05,9.28602949108e-05,9.8248227779e-05,0.000103679376957,0.000109132821287,0.000114588186467,0.000120026001648,0.00012542801875,0.000130777485968,0.000136059369728,0.000141260522315,0.000146369795144,0.000151378100095,0.000156278423403,0.00016106579802,0.000165737241438,0.000170291666274,0.000174729771277,0.000179053919645,0.00018326801147,0.000187377355971,0.000191388548692,0.000195309357731,0.000199148622474,0.000202916167531,0.000206622733918,0.000210279929302,0.000213900198479,0.000217496815312,0.000221083897435,0.000224676444761,0.000228290403699,0.000231942758792,0.000235651654566,0.000239436551321,0.000243318418924,0.000247319975313,0.000251465976524,0.000255783569246,0.000260302718408,0.000265056726174,0.000270082865829,0.000275423156697,0.000281125320795,0.00028724396802,0.000293842079577,0.000300992878025,0.0003087822079,0.000317311597595,0.000326702242842,0.000337100250869,0.000348683639062,0.000361671815813,0.000376338631836,0.000393030683982,0.000412193509763,0.000434409951988,0.000460457848839,0.000491399446556,0.000528724929605
110.0,7.51129464447e-05,7.98527270505e-05,8.46688916946e-05,8.95429046145e-05,9.44560264481e-05,9.93896603361e-05,0.000104325686714,0.000109246775517,0.000114136666315,0.000118980408893,0.000123764559361,0.0001284773292,0.000133108687197,0.000137650416202,0.000142096128424,0.000146441244358,0.000150682941144,0.000154820076868,0.000158853097049,0.000162783929603,0.000166615873932,0.000170353489425,0.000174002487429,0.000177569630857,0.000181062644017,0.000184490135405,0.000187861535259,0.000191187049245,0.000194477629695,0.000197744965307,0.000201001490414,0.00020426041468,0.000207535775053,0.000210842510996,0.000214196565738,0.000217615016054,0.000221116234629,0.000224720089505,0.00022844818731,0.000232324168033,0.000236374062214,0.000240626724232,0.00024511435866,0.000249873163706,0.000254944121009,0.000260373972005,0.000266216433853,0.000272533725534,0.00027939850149,0.000286896325213,0.000295128866773,0.000304218088146,0.000314311787059,0.000325591048356,0.000338280415252,0.000352662013708,0.000369095549396,0.000388047234534,0.000410132684059,0.000436182325403
120.0,6.51962642485e-05,6.94442862656e-05,7.37763699704e-05,7.81763077918e-05,8.26274301024e-05,8.71129109505e-05,9.16160737527e-05,9.61206862404e-05,0.00010061123503,0.000105073171566,0.000109493123145,0.00011385906473,0.000118160449508,0.00012238829811,0.000126535248273,0.000130595568215,0.000134565138108,0.000138441404799,0.000142223315275,0.000145911234508,0.000149506853018,0.000153013089193,0.000156433990783,0.000159774639506,0.000163041061942,0.000166240149505,0.000169379589509,0.000172467809138,0.000175513933538,0.000178527759234,0.000181519743705,0.000184501012101,0.000187483381943,0.00019047940709,0.00019350244231,0.000196566730248,0.000199687513661,0.000202881175319,0.000206165410527,0.000209559437024,0.000213084249477,0.000216762927165,0.000220621006697,0.000224686934268,0.000228992616368,0.000233574095215,0.000238472380623,0.000243734482694,0.000249414704259,0.000255576272035,0.000262293414446,0.000269654037749,0.000277763209119,0.000286747749478,0.000296762369173,0.000307997991034,0.000320693226247,0.000335150493064,0.000351759127831,0.000371029306412
130.0,5.71466497019e-05,6.09763458972e-05,6.48946643953e-05,6.88874834398e-05,7.29400423e-05,7.70372067579e-05,8.11637427606e-05,8.53045885463e-05,8.94451160479e-05,9.35713730842e-05,9.76702994405e-05,0.000101729911399,0.000105739451244,0.000109689500096,0.000113572054239,0.00011738056656,0.000121109956179,0.000124756590108,0.000128318241567,0.000131794029776,0.000135184346168,0.000138490771767,0.000141715990053,0.000144863699245,0.000147938527466,0.000150945953499,0.000153892235693,0.000156784350678,0.000159629943554,0.000162437290656,0.000165215275887,0.000167973381437,0.000170721693692,0.000173470925136,0.000176232453451,0.000179018378786,0.00018184160116,0.000184715919707,0.000187656157298,0.000190678313182,0.000193799749038,0.000197039414444,0.000200418118609,0.000203958859717,0.00020768722335,0.00021163186774,0.000215825116465,0.000220303688181,0.000225109599605,0.000230291293768,0.000235905058821,0.000242016831817,0.000248704512959,0.000256060968704,0.000264197975475,0.000273251467475,0.000283388622846,0.000294817582097,0.000307801024862,0.000322675509756
140.0,5.05180793985e-05,5.39887964798e-05,5.7550483252e-05,6.11908655667e-05,6.48969138204e-05,6.86550703833e-05,7.24514909673e-05,7.62722914361e-05,8.01037915466e-05,8.39327474734e-05,8.77465659382e-05,9.15334938944e-05,9.52827793749e-05,9.89848006457e-05,0.000102631162484,0.000106214759965,0.000109729811422,0.000113171863414,0.000116537771231,0.000119825659109,0.000123034864446,0.000126165870396,0.000129220230978,0.000132200492644,0.000135110115572,0.000137953397807,0.000140735404705,0.000143461905652,0.000146139319872,0.000148774672428,0.000151375561685,0.00015395013885,0.000156507100597,0.000159055695223,0.000161605743324,0.000164167673754,0.000166752576225,0.000169372271738,0.000172039403155,0.00017476754797,0.000177571357048,0.000180466722989,0.000183470983915,0.00018660316931,0.000189884297014,0.000193337732533,0.000196989625768,0.000200869444171,0.000205010627571,0.000209451398042,0.00021423576918,0.000219414813654,0.000225048271105,0.000231206606713,0.00023797367569,0.000245450214575,0.00025375847223,0.00026304844295,0.000273506388548,0.000285366691527
150.0,4.49914065802e-05,4.81516717755e-05,5.14036816135e-05,5.47367875052e-05,5.81395134442e-05,6.15997486105e-05,6.51049577531e-05,6.86424021075e-05,7.21993632524e-05,7.5763362249e-05,7.93223670116e-05,8.28649816526e-05,8.63806127624e-05,8.98596089915e-05,9.32933716904e-05,9.66744359373e-05,9.99965224735e-05,0.000103254562374,0.000106444697015,0.000109564256798,0.000112611722169,0.000115586671099,0.000118489716618,0.000121322438343,0.0001240873112,0.000126787634504,0.000129427463853,0.000132011548147,0.000134545273372,0.000137034614808,0.000139486098497,0.000141906773203,0.000144304193383,0.000146686413943,0.000149061997495,0.000151440034538,0.000153830177928,0.000156242692105,0.000158688518959,0.000161179361875,0.000163727790243,0.000166347367551,0.000169052806824,0.000171860158384,0.000174787036186,0.000177852890773,0.000181079339748,0.000184490568347,0.000188113818472,0.000191979988959,0.000196124376706,0.000200587599308,0.000205416752927,0.000210666879211,0.000216402839451,0.000222701738992,0.000229656096773,0.000237378042423,0.000246004955035,0.000255707154284
160.0,4.03330570703e-05,4.32229624764e-05,4.62042734134e-05,4.92677658416e-05,5.24033489489e-05,5.56002265214e-05,5.88470784981e-05,6.2132256659e-05,6.54439877907e-05,6.87705773583e-05,7.21006069942e-05,7.54231195332e-05,7.87277862862e-05,8.20050523711e-05,8.52462571096e-05,8.84437279232e-05,9.15908473513e-05,9.46820940748e-05,9.77130596498e-05,0.000100680443648,0.000103582030187,0.000106416649368,0.000109184127066,0.000111885226672,0.000114521585856,0.000117095651557,0.000119610615739,0.000122070354151,0.000124479370015,0.000126842744282,0.000129166093478,0.000131455536445,0.000133717670545,0.000135959557884,0.000138188722721,0.000140413159844,0.000142641355309,0.000144882319956,0.000147145636761,0.00014944152337,0.000151780911643,0.000154175545985,0.000156638103715,0.000159182340868,0.000161823267941,0.000164577361608,0.000167462819899,0.000170499870797,0.00017371114636,0.00017712213897,0.000180761760971,0.000184663035618,0.000188863956477,0.00019340856573,0.000198348318037,0.000203743824459,0.000209667103759,0.000216204524445,0.000223460698712,0.000231563705189
170.0,3.63687040272e-05,3.9021679308e-05,4.17649373239e-05,4.45904997537e-05,4.7489505831e-05,5.0452346119e-05,5.3468817789e-05,5.6528296431e-05,5.9619918696e-05,6.27327695723e-05,6.58560680299e-05,6.8979345043e-05,7.20926085604e-05,7.51864909331e-05,7.82523753303e-05,8.12824988347e-05,8.42700311304e-05,8.72091288547e-05,9.00949665348e-05,9.29237461221e-05,9.56926874537e-05,9.84000027116e-05,0.000101044857911,0.00010362732468,0.000106148325424,0.000108609574801,0.000111013520105,0.00011336328298,0.000115662604191,0.000117915793504,0.000120127685523,0.000122303603015,0.000124449328278,0.000126571083371,0.000128675519873,0.000130769718421,0.000132861199099,0.000134957942634,0.000137068423976,0.000139201658356,0.000141367261829,0.000143575527469,0.000145837519397,0.000148165187464,0.000150571505865,0.000153070639863,0.000155678146933,0.00015841121858,0.00016128897265,0.000164332808064,0.000167566836744,0.000171018413822,0.000174718791884,0.000178703934989,0.00018301553916,0.000187702324048,0.000192821683628,0.000198441817031,0.000204644513252,0.000211528835276
180.0,3.29659864692e-05,3.54101379595e-05,3.794290532e-05,4.0557398507e-05,4.32458463901e-05,4.59997064124e-05,4.88097962293e-05,5.16664433924e-05,5.45596482533e-05,5.74792546367e-05,6.04151226399e-05,6.33572977976e-05,6.62961713979e-05,6.92226272251e-05,7.21281709699e-05,7.50050394963e-05,7.78462882786e-05,8.0645856365e-05,8.33986092046e-05,8.61003605565e-05,8.87478754052e-05,9.13388562717e-05,9.3871915666e-05,9.63465376471e-05,9.87630313259e-05,0.000101122479077,0.000103426682185,0.000105678106134,0.000107879827561,0.000110035484631,0.000112149232283,0.000114225703444,0.000116269977115,0.000118287554199,0.000120284341586,0.000122266644972,0.00012424117111,0.000126215039721,0.000128195806073,0.000130191494562,0.0001322106444,0.000134262368942,0.000136356429518,0.000138503326663,0.000140714410408,0.000143002013883,0.000145379613682,0.000147862022754,0.000150465622875,0.000153208645209,0.000156111510595,0.000159197244615,0.000162491986466,0.00016602561721,0.000169832542155,0.000173952671642,0.00017843266297,0.000183327507589,0.000188702583195,0.000194636333073
