P2, T_new, Tv1 - Tve, md_new, mm_new, mliq_new, mm_in, md_in, RH_new, cond, cond_source
890.0,284.611374161,1.34667541492,1.0397586306,0.0100195002314,0.000221869166676,0.000369549002995,0.049630450997,1.0,0.000221869166676,0.000299891292086
880.0,284.017059127,1.22110721792,1.09188062516,0.0102215630192,0.000386718363595,0.000366911984717,0.0521219945569,1.0,0.000205155729973,0.000297680600736
870.0,283.406043573,1.26277651863,1.14662190011,0.0104155847675,0.000556531071851,0.000363834456523,0.0547412749524,1.0,0.000215229861586,0.000295065354541
860.0,282.778561905,1.29486061936,1.20411348681,0.0106009962021,0.000731407182867,0.000360287545596,0.0574915866983,1.0,0.000225689733308,0.000292037660704
850.0,282.134819118,1.31790953142,1.26449294557,0.0107772258428,0.000911442934786,0.000356265392655,0.0603794587579,1.0,0.000236540110214,0.000288596243912
840.0,281.47499247,1.33244542405,1.32790469066,0.0109437017675,0.00109673048647,0.000351763476429,0.0634117450941,1.0,0.000247784474792,0.000284738965312
830.0,280.799232961,1.33896452185,1.39450033157,0.0110998535258,0.00128735744591,0.000346778717677,0.0665956409038,1.0,0.000259424827667,0.000280464005607
820.0,280.107666646,1.33793883334,1.46443903124,0.0112451141953,0.00148340635964,0.00034130958326,0.0699386996713,1.0,0.000271461486264,0.000275770374765
810.0,279.400395778,1.32981773319,1.53788788232,0.0113789225903,0.00168495415417,0.000335356189517,0.0734488510821,1.0,0.000283892855067,0.000270658202445
800.0,278.677499822,1.3150294051,1.61502230216,0.0115007256139,0.00189207153479,0.000328920404178,0.0771344198413,1.0,0.000296715192328,0.000265128940146
790.0,277.939036325,1.29398216171,1.6960264476,0.0116099807596,0.00210482233497,0.000322005945914,0.0810041454428,1.0,0.000309922352647,0.00025918552276
780.0,277.192050298,1.25290954936,1.78108277648,0.0117119318158,0.00232836382257,0.000325492543848,0.0850563288743,1.0,0.000323578856841,0.000261571083247
770.0,276.436062586,1.21504741956,1.87039378641,0.0118058755127,0.00256314560438,0.000328725478635,0.089311009936,1.0,0.000337681865974,0.000263693271258
760.0,275.670584285,1.18011618782,1.96417208183,0.0118910899168,0.00280961887779,0.000331687677556,0.0937782954187,1.0,0.000352225727146,0.000265534084697
750.0,274.895116196,1.14783779245,2.06264087841,0.0119668369648,0.00306823384294,0.000334362013095,0.0984687965743,1.0,0.000367201601441,0.000267075267959
740.0,274.109148285,1.1179353943,2.1660345328,0.0120323654485,0.00333943673533,0.000336731376178,0.103393654392,1.0,0.000382597065084,0.000268298373708
730.0,273.312159144,1.09013310402,2.27459909896,0.012086914485,0.00362366645464,0.000338778755769,0.108564566157,1.0,0.000398395693907,0.000269184829719
720.0,272.504465827,1.06421696681,2.38859298077,0.0121282896244,0.00392271017409,0.000340418858818,0.113993881813,1.0,0.000415971368411,0.000269661775831
710.0,271.687337026,1.04105384657,2.50828752504,0.0121527477345,0.00423977131221,0.000341519248257,0.119694544271,1.0,0.000435917869785,0.000269617648563
700.0,270.860102918,1.02171718957,2.63396748819,0.0121590180997,0.00457555143918,0.000342050492143,0.125679963147,1.0,0.000456295709049,0.000269021897569
690.0,270.022006365,1.00575800416,2.76593182717,0.0121459026353,0.00493065322969,0.000341986326182,0.131964338988,1.0,0.000477140248941,0.000267849115921
680.0,269.172271335,0.99271852926,2.90449441137,0.0121122237605,0.00530563440387,0.000341302299336,0.138562584191,1.0,0.000498392989161,0.000266075449318
670.0,268.3101012,0.982137305892,3.049984767,0.0120568388658,0.00570099541955,0.000339976120932,0.145490355635,1.0,0.000519982734032,0.000263679033441
660.0,267.434677128,0.973548196717,3.20274885926,0.0119786566913,0.00611716562603,0.000337988032033,0.152764092261,1.0,0.00054182410841,0.000260640340726
650.0,266.54515659,0.96647951966,3.36314991387,0.0118766556778,0.00655448782831,0.000335321188717,0.160401054609,1.0,0.00056381605386,0.000256942536761
640.0,265.640672021,0.960453327669,3.5315692803,0.0117499043318,0.00701320122765,0.000331962053356,0.168419366424,1.0,0.00058584030873,0.000252571842172
630.0,264.720329726,0.95498489747,3.70840733874,0.0115975836234,0.00749342272536,0.000327900789304,0.176838058442,1.0,0.000607759862784,0.000247517895185
620.0,263.783209048,0.949582456878,3.8940844532,0.0114190113204,0.00799512668186,0.000323131653535,0.185677114464,1.0,0.000629417553745,0.000241774109407
610.0,262.82836191,0.943747226479,4.08904197305,0.0112136681262,0.00851812325703,0.000317653381018,0.194957519845,1.0,0.000650634783376,0.000235338020379
600.0,261.854812815,0.936973850648,4.29374328555,0.0109812253639,0.00906203557309,0.000311469553729,0.204701312505,1.0,0.000671210488609,0.000228211613929
590.0,260.861559383,0.928751288745,4.50867492215,0.0107215738049,0.00962627607853,0.000304588946422,0.214931636599,1.0,0.000690920527643,0.000220401628648
580.0,259.847573557,0.9185642747,4.73434772111,0.0104348531137,0.0102100226102,0.000297025840453,0.225672798957,1.0,0.000709517554231,0.000211919824123
570.0,258.811803573,0.905895432859,4.97129804952,0.0101214811595,0.0108121948606,0.000288800296244,0.236950328415,1.0,0.000726731644823,0.000202783206394
560.0,257.75317683,0.890228177235,5.22008908768,0.00978218227494,0.0114314321195,0.000279938374327,0.24879103816,1.0,0.000742271776931,0.000193014201677
