P2, T_new, Tv1 - Tve, md_new, mm_new, mliq_new, mm_in, md_in, RH_new, cond, cond_source
890.0,284.71300253,1.40002136479,1.0000542698,0.00970358604877,0.00024214414692,7.3909800599e-05,0.0099260901994,1.0,0.00024214414692,6.97521982514e-05
880.0,284.225540202,1.45240972943,1.01008126349,0.00959099864476,0.000425316419888,7.05848689533e-05,0.0100269936896,1.0,0.000190892899077,6.65767011048e-05
870.0,283.72791134,1.61890769194,1.0202106617,0.0094733889079,0.000610250567731,6.7324410986e-05,0.0101293982104,1.0,0.000193250762613,6.34639804931e-05
860.0,283.219929801,1.78186910858,1.03044337597,0.00935081301865,0.000796952700802,6.41262438224e-05,0.0102327142623,1.0,0.0001955947107,6.04113641406e-05
850.0,282.701397308,1.94133614461,1.0407803253,0.00922333236773,0.000985425904332,6.0992552604e-05,0.0103369493372,1.0,0.000197921093015,5.74212869006e-05
840.0,282.172102842,2.09734601395,1.05122243644,0.00909101378509,0.00117566992821,5.79254412384e-05,0.0104421111355,1.0,0.000200225948468,5.44959513416e-05
830.0,281.631821997,2.24993059607,1.06177064401,0.00895392979495,0.00136768084521,5.4926926855e-05,0.0105482075754,1.0,0.00020250497224,5.16374054865e-05
820.0,281.080316299,2.39911602201,1.07242589082,0.00881215888771,0.0015614506867,5.19989342559e-05,0.0106552468038,1.0,0.00020475349891,4.88475686145e-05
810.0,280.517332473,2.54492223045,1.08318912803,0.00866578581384,0.00175696705094,4.9143290376e-05,0.0107632372067,1.0,0.000206966478834,4.61282402781e-05
800.0,279.942601685,2.68736250389,1.09406131544,0.00851490190735,0.0019542126762,4.63617187726e-05,0.0108721874196,1.0,0.000209138442564,4.34811025313e-05
790.0,279.355838728,2.82644297733,1.10504342178,0.00835960543429,0.00215316498343,4.36558341626e-05,0.0109821063394,1.0,0.000211263474095,4.09077189972e-05
780.0,278.758120429,2.9419743042,1.11613500691,0.0082007890089,0.00235442655436,4.24451455401e-05,0.0110915851266,1.0,0.000213344179093,3.9737069361e-05
770.0,278.149062273,3.05733092412,1.1273371334,0.00803849290422,0.00255795413088,4.12314718412e-05,0.0112021264874,1.0,0.000215373927193,3.85641513867e-05
760.0,277.528261399,3.17236140387,1.1386508737,0.00787276586221,0.00276369712999,4.00159571017e-05,0.0113137403059,1.0,0.000217345555263,3.73901249303e-05
750.0,276.895295603,3.28690518845,1.15007731033,0.00770366572831,0.00297159703079,3.87997668969e-05,0.0114264366288,1.0,0.000219251318106,3.62161662971e-05
740.0,276.249722279,3.40079203365,1.16161753601,0.0075312601146,0.00318158673121,3.75840867161e-05,0.0115402256739,1.0,0.000221082866613,3.50434673426e-05
730.0,275.591077332,3.51384143197,1.17327265385,0.00735562710891,0.00339358985711,3.63701201995e-05,0.011655117841,1.0,0.000222831194666,3.38732342357e-05
720.0,274.918866946,3.62595457071,1.18504378464,0.00717685237432,0.00360751660904,3.515201735e-05,0.0117711307922,1.0,0.000224486568722,3.27001091911e-05
710.0,274.232562582,3.73705495275,1.19693207068,0.00699502837633,0.00382326093762,3.39203305883e-05,0.0118882860396,1.0,0.000226038436994,3.15154221144e-05
700.0,273.531611113,3.84688812639,1.20893866453,0.00681026138013,0.00404070507053,3.26771367038e-05,0.0120065938539,1.0,0.00022747548793,3.03212474342e-05
690.0,272.815652473,3.95518527274,1.22106472903,0.00662245408342,0.00425993713153,3.14247642919e-05,0.0121260644948,1.0,0.000229003951375,2.91198921851e-05
680.0,272.085970031,4.06193948476,1.23331143522,0.00643046893295,0.00448208792164,3.01656396411e-05,0.0122467061915,1.0,0.000231598569821,2.79137442443e-05
670.0,271.342339204,4.16857860018,1.245679952,0.00623424182621,0.00470721729024,2.89022618583e-05,0.0123685167797,1.0,0.000234182440443,2.67052291292e-05
660.0,270.584082884,4.27509694464,1.25817145669,0.00603393848254,0.00493515788181,2.7637247896e-05,0.0124915046904,1.0,0.000236593009324,2.54969213183e-05
650.0,269.810481655,4.38116372562,1.27078713734,0.0058297508136,0.00516571885012,2.63732993722e-05,0.0126156806524,1.0,0.000238807532994,2.42914751242e-05
640.0,269.020770784,4.48642282699,1.28352819304,0.00562189909793,0.00539868375259,2.51131868036e-05,0.0127410556948,1.0,0.000240801273351,2.30916041802e-05
630.0,268.214137122,4.59049090241,1.29639583422,0.00541063427587,0.00563380831241,2.38597377609e-05,0.0128676411836,1.0,0.0002425473593,2.1900069235e-05
620.0,267.389715861,4.6929553822,1.30939128308,0.00519624032876,0.00587081808319,2.2615823663e-05,0.0129954488613,1.0,0.000244016705754,2.07196645992e-05
610.0,266.546587238,4.79337244105,1.32251577397,0.00497903673333,0.00610940602382,2.13843452066e-05,0.0131244908889,1.0,0.000245177924135,1.95532032449e-05
