P2, T_new, Tv1 - Tve, md_new, mm_new, mliq_new, mm_in, md_in, RH_new, cond, cond_source
470.0,255.164584078,8.70597663435,0.990128179605,0.00171584668727,0.00815597370783,0.0,0.0,1.0,0.000163592675711,0.0
460.0,253.996676315,8.80391330369,0.990128179605,0.00155774857716,0.00831407181793,0.0,0.0,1.0,0.000158165855377,0.0
450.0,252.787859712,8.88915311297,0.990128179605,0.00140561138587,0.00846620900922,0.0,0.0,1.0,0.000152206465739,0.0
440.0,251.535862779,8.96052890306,0.990128179605,0.00125997057398,0.00861184982112,0.0,0.0,1.0,0.00014571168479,0.0
430.0,250.238365227,9.01685997531,0.990128179605,0.00112135425171,0.00875046614338,0.0,0.0,1.0,0.000138688860272,0.0
420.0,248.892979758,9.05697457343,0.990128179605,0.00100436248436,0.00886745791074,0.0,0.0,1.0,0.000117066033235,0.0
410.0,247.497606358,9.08185188843,0.990128179605,0.000895145682621,0.00897667471247,0.0,0.0,1.0,0.00010929470714,0.0
400.0,246.050477017,9.0884541485,0.990128179605,0.000792860949769,0.00907895944533,0.0,0.0,1.0,0.000102364378513,0.0
390.0,244.549886436,9.07615702634,0.990128179605,0.00069766150881,0.00917415888628,0.0,0.0,1.0,9.5280809333e-05,0.0
380.0,242.994208355,9.04464136388,0.990128179605,0.000609643260396,0.0092621771347,0.0,0.0,1.0,8.81013031516e-05,0.0
370.0,241.381903769,8.99374994597,0.990128179605,0.000528838654862,0.00934298174023,0.0,0.0,1.0,8.08893188231e-05,0.0
360.0,239.711523373,8.92350417441,0.990128179605,0.000455212202149,0.00941660819295,0.0,0.0,1.0,7.3712754998e-05,0.0
350.0,237.981702263,8.83411595588,0.990128179605,0.000388658026562,0.00948316236853,0.0,0.0,1.0,6.66420179748e-05,0.0
340.0,236.191146345,8.72599418715,0.990128179605,0.000328999843853,0.00954282055124,0.0,0.0,1.0,5.97474784509e-05,0.0
330.0,234.338609081,8.59974439599,0.990128179605,0.000275993512229,0.00959582688287,0.0,0.0,1.0,5.30969841023e-05,0.0
320.0,232.422858549,8.45616125159,0.990128179605,0.000229332171113,0.00964248822398,0.0,0.0,1.0,4.67532624693e-05,0.0
310.0,230.442635093,8.29621401452,0.990128179605,0.000188653761078,0.00968316663402,0.0,0.0,1.0,4.07715160521e-05,0.0
300.0,228.396600326,8.12102557117,0.990128179605,0.000153550529114,0.00971826986598,0.0,0.0,1.0,3.5197387011e-05,0.0
290.0,226.283277899,7.93184557846,0.990128179605,0.000123579962231,0.00974824043286,0.0,0.0,1.0,3.00656899881e-05,0.0
280.0,224.100988159,7.73002010292,0.990128179605,9.82765345156e-05,0.00977354386058,0.0,0.0,1.0,2.53994249331e-05,0.0
270.0,221.847776979,7.51695886788,0.990128179605,7.71635881663e-05,0.00979465680693,0.0,0.0,1.0,2.12097308307e-05,0.0
260.0,219.521339914,7.29410233631,0.990128179605,5.97647373889e-05,0.00981205565771,0.0,0.0,1.0,1.74962921152e-05,0.0
250.0,217.118941228,7.06288983595,0.990128179605,4.56142639035e-05,0.00982620613119,0.0,0.0,1.0,1.42484774676e-05,0.0
240.0,214.637327607,6.82473060736,0.990128179605,3.42661153573e-05,0.00983755427974,0.0,0.0,1.0,1.1446706126e-05,0.0
230.0,212.072635642,6.58097956448,0.990128179605,2.53012554601e-05,0.00984651913963,0.0,0.0,1.0,9.06382684447e-06,0.0
220.0,209.420288799,6.33291696629,0.990128179605,1.83332444768e-05,0.00985348715062,0.0,0.0,1.0,7.0671883109e-06,0.0
210.0,206.674880375,6.08173271913,0.990128179605,1.30120670314e-05,0.00985880832806,0.0,0.0,1.0,5.42052446559e-06,0.0
200.0,203.830037276,5.82851566563,0.990128179605,9.02631138852e-06,0.00986279408371,0.0,0.0,1.0,4.0856192504e-06,0.0
190.0,200.878259334,5.57424979398,0.990128179605,6.10386956819e-06,0.00986571652553,0.0,0.0,1.0,3.02300983316e-06,0.0
180.0,197.810721925,5.31981500962,0.990128179605,4.01135868179e-06,0.00986780903641,0.0,0.0,1.0,2.19323184771e-06,0.0
170.0,194.617022384,5.06598631875,0.990128179605,2.55248782293e-06,0.00986926790727,0.0,0.0,1.0,1.55986879423e-06,0.0
160.0,191.284854592,4.81343397287,0.990128179605,1.56560185053e-06,0.00987025479324,0.0,0.0,1.0,1.0911759838e-06,0.0
150.0,187.799627698,4.56276614003,0.990128179605,9.2061687239e-07,0.00987089977822,0.0,0.0,1.0,7.46189307906e-07,0.0
140.0,184.143836716,4.31446617057,0.990128179605,5.15505865003e-07,0.00987130488923,0.0,0.0,1.0,5.15104915198e-07,0.0
130.0,180.296452764,4.06903557115,0.990128179605,2.72582861641e-07,0.00987154781223,0.0,0.0,1.0,3.43834151222e-07,0.0
120.0,176.231689807,3.8268141042,0.990128179605,1.34658544019e-07,0.00987168573655,0.0,0.0,1.0,2.55390557419e-07,0.0
110.0,171.917774571,3.58820405418,0.990128179605,6.12989607763e-08,0.00987175909613,0.0,0.0,1.0,1.99506206922e-07,0.0
